MinTemp,MaxTemp,Rainfall,Humidity9am,Humidity3pm,RainToday,RainTomorrow
17.3,24.4,0.0,69.0,61.0,0,0
24.9,31.5,2.0,71.0,75.0,1,1
13.1,26.1,0.0,76.0,48.0,0,0
11.9,26.0,0.2,63.0,43.0,0,0
6.2,15.7,4.4,60.0,58.0,1,0
19.8,23.1,8.6,81.0,90.0,1,1
15.5,20.9,0.2,75.0,81.0,0,1
15.9,34.3,0.0,46.0,35.0,0,0
19.2,30.8,0.0,73.0,74.0,0,0
14.7,21.5,0.0,64.0,76.0,0,0
12.0,17.5,0.0,79.0,52.0,0,0
17.5,25.5,6.4,78.0,48.0,1,0
12.3,18.1,3.8,95.0,90.0,1,1
22.4,28.6,0.6,73.0,62.0,0,0
19.6,23.4,0.2,75.0,74.0,0,1
0.0,14.6,0.0,90.0,57.0,0,0
7.3,13.3,19.8,93.0,75.0,1,1
13.8,20.5,0.6,62.0,41.0,0,0
15.4,32.3,0.4,70.0,34.0,0,0
22.2,31.3,0.0,59.0,54.0,0,0
17.8,24.8,0.0,64.0,69.0,0,0
21.4,30.9,0.0,62.0,37.0,0,0
10.0,17.8,0.4,65.0,55.0,0,1
7.7,13.4,10.8,92.0,80.0,1,0
17.8,21.7,61.2,88.0,86.0,1,1
6.9,16.1,0.0,71.0,63.0,0,0
13.1,27.8,0.0,54.0,21.0,0,0
8.5,17.5,5.0,64.0,71.0,1,1
10.5,17.5,1.8,62.0,49.0,1,0
19.0,26.8,0.0,70.0,46.0,0,0
23.3,38.0,0.0,57.0,24.0,0,0
13.3,19.9,0.6,56.0,36.0,0,0
15.3,27.5,0.0,86.0,60.0,0,0
12.8,22.0,0.2,55.0,46.0,0,1
8.3,13.6,1.8,90.0,62.0,1,0
8.1,19.3,0.6,88.0,48.0,0,0
11.5,35.4,0.0,59.0,19.0,0,0
12.4,22.9,0.4,77.0,64.0,0,0
4.9,12.6,0.2,91.0,66.0,0,0
13.2,23.9,2.4,82.0,35.0,1,0
-0.3,17.7,0.0,97.0,36.0,0,0
14.0,21.0,5.8,99.0,61.0,1,0
2.3,13.0,0.0,74.0,55.0,0,1
22.0,27.0,4.6,89.0,71.0,1,1
3.3,19.1,0.0,85.0,46.0,0,0
7.7,14.6,2.2,60.0,59.0,1,0
16.4,19.5,9.2,97.0,98.0,1,1
12.2,22.6,5.8,84.0,76.0,1,1
6.5,19.8,0.4,48.0,32.0,0,0
19.5,25.1,0.0,63.0,56.0,0,0
0.9,20.7,0.0,71.0,29.0,0,0
17.6,25.3,25.4,81.0,64.0,1,0
19.0,26.0,0.0,64.0,50.0,0,0
10.9,17.8,8.6,75.0,81.0,1,0
-0.1,17.0,0.2,98.0,36.0,0,0
10.0,18.9,0.2,68.0,55.0,0,0
10.8,21.1,0.2,65.0,53.0,0,1
11.3,17.7,5.0,78.0,67.0,1,1
-4.7,9.3,0.0,99.0,53.0,0,0
-0.7,14.0,0.0,81.0,50.0,0,0
9.4,26.6,0.0,57.0,35.0,0,0
10.0,25.0,0.0,70.0,30.0,0,0
1.5,12.2,0.0,67.0,64.0,0,0
17.1,22.8,0.0,49.0,74.0,0,0
6.9,20.8,0.0,99.0,63.0,0,1
6.5,22.2,0.0,84.0,41.0,0,0
14.7,26.8,0.0,65.0,49.0,0,0
13.4,23.9,0.0,78.0,48.0,0,0
9.0,15.8,9.4,76.0,54.0,1,1
3.9,19.8,0.0,68.0,28.0,0,0
6.7,13.0,14.6,99.0,99.0,1,1
8.2,21.0,0.0,67.0,63.0,0,0
20.2,30.2,0.0,55.0,53.0,0,0
10.2,16.3,0.0,74.0,66.0,0,1
10.5,17.7,0.0,34.0,29.0,0,0
11.9,29.7,0.0,21.0,10.0,0,0
16.1,25.4,0.0,76.0,51.0,0,0
6.7,12.7,10.4,99.0,71.0,1,1
7.2,27.5,0.0,86.0,34.0,0,0
1.6,18.9,0.0,78.0,54.0,0,0
15.9,28.8,0.0,54.0,51.0,0,0
10.2,17.4,0.0,67.0,58.0,0,0
15.3,20.5,5.8,62.0,80.0,1,1
12.6,23.0,0.0,76.0,55.0,0,0
9.4,17.1,0.0,55.0,43.0,0,0
19.6,25.2,4.6,89.0,83.0,1,1
6.7,17.4,0.0,69.0,52.0,0,0
19.5,31.4,0.0,54.0,34.0,0,0
18.5,35.0,0.0,47.0,16.0,0,0
13.1,21.8,0.0,73.0,64.0,0,0
18.0,29.7,0.0,60.0,49.0,0,0
9.0,20.4,0.0,78.0,47.0,0,0
14.8,23.3,0.0,63.0,53.0,0,1
15.8,29.1,0.0,41.0,32.0,0,0
7.5,13.0,12.6,100.0,83.0,1,1
8.6,22.9,0.0,58.0,35.0,0,0
10.5,14.3,1.6,59.0,69.0,1,1
5.6,17.4,1.6,35.0,46.0,1,0
12.3,20.7,0.0,62.0,49.0,0,0
18.0,26.0,0.0,59.0,46.0,0,0
15.7,39.2,0.0,34.0,6.0,0,0
7.0,18.0,0.0,93.0,58.0,0,0
9.7,29.8,0.0,53.0,36.0,0,0
13.3,20.2,14.2,71.0,42.0,1,0
4.2,22.3,0.0,28.0,18.0,0,0
18.8,38.4,0.0,46.0,20.0,0,0
0.6,18.2,0.0,97.0,42.0,0,0
16.5,19.5,38.0,97.0,91.0,1,1
26.4,36.0,0.0,69.0,50.0,0,0
22.4,33.8,2.4,72.0,46.0,1,0
15.8,32.2,0.0,11.0,46.0,0,0
15.4,21.3,3.2,94.0,75.0,1,1
4.6,23.4,0.0,58.0,31.0,0,0
8.1,20.9,0.2,98.0,70.0,0,1
20.0,36.7,0.0,46.0,23.0,0,0
2.4,15.7,0.0,100.0,58.0,0,0
4.3,12.3,0.0,98.0,88.0,0,0
7.5,13.8,3.0,57.0,42.0,1,0
20.3,22.1,21.0,62.0,77.0,1,0
9.2,12.8,6.2,86.0,54.0,1,1
17.7,24.7,0.0,82.0,62.0,0,1
8.9,26.7,0.0,87.0,39.0,0,0
15.4,34.8,0.0,35.0,13.0,0,0
21.9,29.3,0.0,68.0,62.0,0,0
8.9,24.7,0.0,63.0,43.0,0,0
14.4,17.6,0.0,61.0,96.0,0,1
12.0,18.2,0.4,68.0,69.0,0,1
16.4,31.0,0.0,50.0,28.0,0,0
7.6,12.9,0.2,55.0,55.0,0,1
13.1,29.3,0.0,14.0,13.0,0,0
24.3,31.9,0.0,70.0,71.0,0,0
14.3,19.9,0.0,62.0,48.0,0,0
17.9,34.2,0.0,56.0,28.0,0,0
8.1,20.2,0.0,43.0,47.0,0,1
13.0,16.6,21.4,88.0,66.0,1,0
22.7,33.9,0.0,67.0,39.0,0,0
16.1,31.0,0.0,61.0,41.0,0,0
17.4,27.1,0.0,70.0,64.0,0,1
13.5,24.7,0.0,43.0,42.0,0,0
8.5,28.8,0.0,55.0,29.0,0,0
5.8,7.9,12.0,87.0,90.0,1,1
1.4,17.2,0.4,100.0,53.0,0,0
-2.5,4.0,0.0,95.0,90.0,0,1
-1.8,4.7,0.6,98.0,98.0,0,0
8.1,16.5,0.0,78.0,47.0,0,1
18.5,29.0,0.4,87.0,55.0,0,0
15.9,36.9,0.0,56.0,69.0,0,0
8.9,18.9,0.0,63.0,39.0,0,0
25.7,32.3,2.8,73.0,76.0,1,1
13.6,23.1,0.0,79.0,79.0,0,1
5.3,22.4,0.0,61.0,37.0,0,0
9.3,20.5,0.2,71.0,44.0,0,0
16.1,24.4,0.0,74.0,59.0,0,0
18.5,24.8,3.4,92.0,70.0,1,1
6.0,18.7,0.4,88.0,47.0,0,0
25.5,33.2,13.0,76.0,63.0,1,0
8.8,27.5,0.0,29.0,12.0,0,0
12.6,17.5,0.0,91.0,78.0,0,1
17.0,22.5,0.0,62.0,61.0,0,0
10.2,17.3,0.6,74.0,95.0,0,1
20.5,31.5,0.0,32.0,22.0,0,0
14.6,25.8,0.0,71.0,79.0,0,1
17.4,26.2,0.0,59.0,46.0,0,0
10.9,15.0,21.4,65.0,83.0,1,1
22.0,30.2,0.0,62.0,62.0,0,0
23.0,31.4,2.0,74.0,63.0,1,0
10.8,25.5,0.0,41.0,21.0,0,0
5.7,24.1,0.0,67.0,40.0,0,0
15.8,19.4,5.0,87.0,94.0,1,1
12.8,21.4,0.0,48.0,63.0,0,1
14.8,19.2,0.0,54.0,54.0,0,0
14.7,27.2,0.0,64.0,49.0,0,0
3.4,14.4,0.0,84.0,45.0,0,0
4.9,21.1,0.0,80.0,42.0,0,0
23.2,32.5,0.8,49.0,39.0,0,0
4.6,14.6,0.0,66.0,36.0,0,0
24.0,37.4,0.0,43.0,19.0,0,0
10.7,19.5,11.8,87.0,48.0,1,0
4.5,12.4,2.4,97.0,72.0,1,0
19.9,33.6,0.0,72.0,33.0,0,0
13.7,23.4,0.2,61.0,63.0,0,0
11.7,20.1,0.0,78.0,55.0,0,1
4.9,16.1,1.6,67.0,55.0,1,0
11.0,23.7,0.0,59.0,40.0,0,0
21.3,31.3,0.0,60.0,54.0,0,0
6.8,14.2,0.0,80.0,64.0,0,1
17.7,26.7,0.0,50.0,42.0,0,0
10.1,24.4,0.0,95.0,68.0,0,0
20.2,34.5,0.0,44.0,24.0,0,0
11.5,19.8,0.0,59.0,65.0,0,0
21.4,35.5,0.0,56.0,81.0,0,1
18.8,32.8,0.0,46.0,17.0,0,0
13.8,35.4,0.0,33.0,15.0,0,0
28.5,33.9,0.0,73.0,86.0,0,1
13.0,24.2,0.2,87.0,50.0,0,1
21.1,27.1,1.8,92.0,82.0,1,0
20.0,30.0,0.0,56.0,63.0,0,0
7.5,16.4,14.6,87.0,77.0,1,1
21.8,36.8,0.0,27.0,8.0,0,0
22.1,28.4,0.4,58.0,57.0,0,0
23.9,30.6,0.6,64.0,58.0,0,0
8.9,17.8,0.0,45.0,44.0,0,0
6.8,24.4,0.0,59.0,38.0,0,0
6.0,18.2,0.0,59.0,55.0,0,0
7.6,25.8,0.0,29.0,16.0,0,0
17.2,31.8,0.0,83.0,49.0,0,0
22.3,38.8,0.0,28.0,21.0,0,0
17.3,28.1,0.0,84.0,55.0,0,1
25.0,33.2,27.2,78.0,64.0,1,1
16.0,21.1,0.2,60.0,60.0,0,0
6.8,22.5,0.0,83.0,43.0,0,0
8.8,22.2,3.0,45.0,30.0,1,0
-1.5,16.1,0.2,96.0,46.0,0,0
15.0,20.5,0.0,58.0,63.0,0,0
14.0,18.8,0.0,68.0,78.0,0,0
1.3,19.0,0.2,99.0,38.0,0,0
14.6,27.0,0.0,65.0,52.0,0,0
21.3,38.7,0.0,44.0,17.0,0,0
0.5,20.0,0.0,69.0,22.0,0,0
20.2,26.5,0.0,77.0,70.0,0,0
5.3,18.0,0.0,55.0,44.0,0,0
9.6,21.6,0.0,64.0,19.0,0,0
10.3,20.6,1.2,48.0,45.0,1,0
17.6,31.7,0.0,70.0,34.0,0,0
2.4,17.3,0.0,67.0,33.0,0,0
4.4,18.6,0.0,68.0,60.0,0,0
4.7,19.8,0.0,75.0,43.0,0,0
3.2,16.4,0.0,75.0,49.0,0,0
-1.5,17.3,0.0,77.0,23.0,0,0
6.2,9.8,47.0,79.0,75.0,1,1
7.5,20.4,0.0,53.0,49.0,0,0
19.1,28.4,0.0,71.0,51.0,0,0
5.2,14.6,8.8,78.0,53.0,1,0
19.0,34.2,0.0,66.0,36.0,0,0
12.1,17.5,0.2,41.0,27.0,0,0
5.0,20.9,0.0,85.0,49.0,0,1
15.6,29.2,10.2,88.0,56.0,1,0
9.5,21.3,0.2,99.0,53.0,0,0
20.0,29.6,0.0,56.0,56.0,0,0
5.1,22.6,0.0,68.0,39.0,0,1
6.2,10.9,6.8,93.0,65.0,1,1
21.4,23.2,30.2,94.0,95.0,1,1
12.5,16.5,6.4,60.0,67.0,1,1
10.1,17.6,3.0,86.0,69.0,1,0
16.0,26.9,0.0,84.0,56.0,0,1
8.5,13.8,8.2,96.0,71.0,1,1
1.0,14.2,0.2,81.0,53.0,0,0
9.4,15.8,0.0,84.0,79.0,0,0
3.7,10.0,2.6,66.0,52.0,1,0
8.7,28.5,0.0,41.0,21.0,0,0
14.5,23.3,0.0,69.0,59.0,0,0
10.0,17.0,1.4,97.0,78.0,1,0
25.3,31.9,0.0,16.0,27.0,0,1
25.2,42.8,0.0,29.0,12.0,0,0
21.0,24.0,47.2,97.0,96.0,1,1
12.4,17.3,1.0,74.0,51.0,0,0
12.3,18.9,0.0,70.0,67.0,0,1
11.4,17.5,2.6,46.0,49.0,1,0
14.9,18.8,0.2,55.0,47.0,0,0
7.4,19.9,0.2,68.0,47.0,0,0
17.6,22.9,32.0,97.0,78.0,1,1
15.9,25.7,0.0,47.0,48.0,0,0
12.7,19.9,0.0,56.0,57.0,0,0
15.1,25.0,0.0,84.0,55.0,0,0
11.2,25.8,0.0,68.0,45.0,0,0
15.0,33.2,0.0,17.0,6.0,0,0
9.0,20.8,0.0,45.0,27.0,0,0
7.0,16.8,0.0,91.0,75.0,0,1
18.3,22.3,3.8,88.0,84.0,1,1
2.9,21.5,0.0,87.0,39.0,0,0
10.5,17.6,10.6,84.0,58.0,1,0
18.0,22.9,0.0,76.0,73.0,0,0
6.4,14.1,1.6,74.0,55.0,1,0
8.5,15.9,7.8,79.0,58.0,1,0
14.3,19.3,2.0,65.0,62.0,1,1
13.3,23.8,0.0,58.0,59.0,0,0
10.0,14.2,12.2,70.0,68.0,1,1
9.3,18.3,19.2,65.0,57.0,1,0
3.8,9.8,9.0,98.0,98.0,1,1
12.2,23.7,0.0,70.0,61.0,0,0
23.6,30.0,0.2,75.0,64.0,0,1
15.1,29.6,1.0,65.0,43.0,0,0
20.3,36.7,0.0,43.0,16.0,0,0
14.0,30.7,0.0,67.0,35.0,0,0
6.3,11.8,0.6,87.0,83.0,0,1
17.5,20.7,0.0,80.0,68.0,0,0
9.2,17.0,6.2,99.0,68.0,1,0
6.6,21.0,0.0,83.0,46.0,0,1
9.7,19.9,0.0,65.0,51.0,0,0
17.0,25.1,1.2,75.0,77.0,1,0
15.2,21.8,0.0,52.0,41.0,0,0
20.4,28.9,0.0,70.0,65.0,0,0
12.0,33.4,0.2,91.0,16.0,0,0
13.6,21.1,0.0,68.0,59.0,0,0
16.4,22.5,27.2,89.0,60.0,1,1
12.3,26.0,1.4,38.0,27.0,1,0
13.3,20.7,8.0,97.0,67.0,1,0
4.3,17.7,1.2,66.0,51.0,1,0
11.1,17.5,0.0,44.0,49.0,0,1
14.1,28.9,0.0,58.0,14.0,0,0
9.2,19.9,0.0,43.0,47.0,0,0
9.0,22.6,0.0,42.0,31.0,0,0
20.4,30.8,0.0,67.0,47.0,0,0
18.8,26.9,0.0,53.0,54.0,0,0
16.9,37.6,0.0,54.0,33.0,0,0
22.6,25.9,0.0,85.0,81.0,0,0
23.1,32.9,0.0,36.0,54.0,0,1
15.4,25.4,0.0,57.0,61.0,0,0
7.0,23.8,0.2,65.0,32.0,0,0
6.8,14.1,5.2,82.0,60.0,1,1
20.6,34.9,0.0,79.0,52.0,0,0
10.2,18.2,14.2,71.0,57.0,1,0
14.2,22.5,0.0,48.0,32.0,0,0
11.4,15.5,7.2,80.0,74.0,1,1
11.4,17.0,0.0,74.0,43.0,0,1
14.0,24.5,8.4,90.0,49.0,1,1
23.4,28.8,183.0,98.0,87.0,1,1
15.0,30.8,0.0,40.0,23.0,0,0
11.2,31.1,0.2,57.0,36.0,0,1
13.8,31.8,0.0,49.0,28.0,0,0
6.7,15.5,3.0,63.0,56.0,1,0
19.4,23.4,4.0,94.0,93.0,1,1
20.2,29.3,0.0,59.0,56.0,0,0
17.2,37.7,0.0,51.0,19.0,0,0
9.5,27.5,0.0,59.0,33.0,0,0
8.3,21.7,0.0,72.0,32.0,0,0
12.3,22.3,0.0,66.0,30.0,0,0
5.8,16.5,0.0,83.0,64.0,0,0
13.1,18.9,0.4,65.0,63.0,0,0
6.8,17.7,0.0,63.0,64.0,0,0
10.7,14.0,2.8,98.0,98.0,1,1
17.0,27.8,0.0,73.0,43.0,0,0
21.4,32.4,0.0,59.0,39.0,0,0
9.0,15.0,2.0,69.0,56.0,1,0
13.0,27.1,0.0,58.0,21.0,0,0
7.2,13.7,13.2,90.0,71.0,1,1
9.3,15.3,0.0,61.0,66.0,0,1
9.5,23.4,0.0,48.0,31.0,0,0
19.8,25.4,3.2,79.0,80.0,1,1
7.1,16.5,0.2,99.0,73.0,0,0
8.5,12.5,8.6,96.0,68.0,1,1
5.3,22.6,0.0,99.0,42.0,0,0
11.1,19.4,0.4,53.0,38.0,0,0
15.0,18.9,1.2,66.0,59.0,1,0
11.7,27.5,0.0,51.0,30.0,0,0
10.3,19.5,0.0,46.0,37.0,0,0
13.3,21.0,0.0,73.0,66.0,0,0
3.3,17.4,0.0,99.0,43.0,0,0
8.3,18.9,0.0,51.0,34.0,0,0
15.9,32.2,0.0,46.0,39.0,0,0
24.5,30.9,0.0,75.0,75.0,0,1
10.0,17.3,0.4,99.0,56.0,0,0
13.2,26.2,0.0,73.0,37.0,0,1
22.0,37.0,0.6,86.0,32.0,0,1
22.4,36.3,0.0,44.0,19.0,0,0
7.3,20.4,0.0,53.0,44.0,0,0
3.2,17.6,0.0,80.0,47.0,0,0
5.5,21.3,4.0,89.0,33.0,1,0
15.0,36.3,0.0,30.0,8.0,0,0
9.6,18.7,0.0,73.0,45.0,0,0
13.6,18.6,4.2,90.0,86.0,1,1
0.0,15.1,0.2,99.0,58.0,0,0
11.4,16.6,6.0,66.0,74.0,1,1
14.1,26.6,0.0,50.0,43.0,0,0
21.2,38.4,0.0,17.0,46.0,0,0
18.0,29.2,0.0,81.0,50.0,0,0
12.5,17.6,2.0,83.0,65.0,1,1
17.0,22.1,0.0,74.0,74.0,0,0
0.2,17.8,0.0,100.0,50.0,0,1
10.8,21.3,1.2,44.0,30.0,1,0
8.8,20.9,0.0,51.0,50.0,0,0
14.2,27.0,0.0,54.0,33.0,0,0
13.1,17.1,0.0,73.0,58.0,0,0
15.7,34.9,0.0,31.0,19.0,0,1
11.3,14.7,0.0,63.0,65.0,0,0
5.4,15.7,0.0,99.0,86.0,0,0
6.6,22.4,0.0,69.0,45.0,0,0
18.4,23.9,0.6,74.0,71.0,0,1
7.3,19.1,0.0,68.0,41.0,0,0
3.9,6.8,0.4,98.0,98.0,0,1
19.9,24.2,0.2,78.0,70.0,0,0
3.2,19.0,0.0,60.0,34.0,0,1
17.7,29.1,0.0,62.0,48.0,0,0
14.8,19.2,0.8,68.0,66.0,0,1
23.3,31.0,27.4,85.0,59.0,1,1
23.1,37.8,0.0,27.0,14.0,0,0
21.0,30.0,0.6,87.0,60.0,0,0
18.9,35.5,0.0,35.0,26.0,0,0
7.5,24.1,0.2,62.0,28.0,0,0
2.3,18.3,0.0,80.0,36.0,0,0
16.0,22.0,2.0,65.0,48.0,1,0
6.6,19.4,0.0,49.0,29.0,0,0
16.1,35.5,0.0,55.0,27.0,0,1
6.6,16.4,0.6,51.0,59.0,0,0
11.2,23.2,0.0,65.0,41.0,0,0
5.9,21.3,0.0,76.0,40.0,0,0
13.9,32.3,0.0,47.0,25.0,0,0
4.8,23.1,0.0,66.0,28.0,0,0
17.0,27.0,0.0,40.0,68.0,0,0
12.6,23.6,0.2,89.0,56.0,0,0
6.5,11.8,0.4,79.0,77.0,0,0
20.4,33.1,0.0,61.0,36.0,0,1
17.1,33.2,0.2,39.0,22.0,0,0
15.5,20.9,0.0,60.0,50.0,0,0
4.2,18.4,0.0,96.0,54.0,0,0
9.8,16.7,1.0,93.0,56.0,0,0
18.7,24.0,0.2,63.0,60.0,0,0
8.9,15.3,0.0,83.0,68.0,0,1
19.5,25.5,0.0,84.0,87.0,0,0
14.2,17.4,8.8,82.0,56.0,1,0
10.1,18.8,0.0,60.0,54.0,0,0
8.8,24.2,0.0,48.0,40.0,0,0
9.7,16.5,0.0,68.0,47.0,0,0
16.6,33.0,0.0,45.0,23.0,0,0
13.1,19.1,42.4,73.0,67.0,1,0
11.4,29.7,0.0,99.0,43.0,0,0
23.0,32.1,0.6,98.0,61.0,0,1
19.7,35.7,0.0,68.0,14.0,0,0
11.8,31.3,0.0,41.0,22.0,0,0
23.3,26.8,27.2,89.0,98.0,1,1
8.6,19.9,0.2,67.0,49.0,0,0
6.5,14.7,6.4,88.0,55.0,1,0
24.8,32.4,12.4,75.0,68.0,1,1
23.9,31.4,1.6,76.0,77.0,1,1
17.0,19.6,0.0,66.0,61.0,0,0
18.7,30.5,0.0,48.0,50.0,0,0
8.2,21.6,0.8,35.0,40.0,0,0
19.3,26.8,35.6,95.0,65.0,1,1
25.5,31.8,1.4,76.0,65.0,1,1
13.8,26.7,0.0,69.0,49.0,0,0
3.8,17.4,0.0,62.0,44.0,0,0
14.4,24.3,0.0,36.0,25.0,0,0
16.3,21.8,23.2,83.0,58.0,1,0
19.0,26.2,1.2,70.0,50.0,1,0
-2.1,17.0,0.0,64.0,26.0,0,0
20.4,23.0,0.0,82.0,80.0,0,0
10.8,22.4,0.0,38.0,20.0,0,0
9.3,16.4,0.0,60.0,44.0,0,0
4.0,10.2,0.0,74.0,96.0,0,1
5.5,15.8,0.2,99.0,63.0,0,1
11.7,24.6,0.4,41.0,30.0,0,0
18.7,26.6,0.0,74.0,70.0,0,0
22.5,32.3,0.0,63.0,40.0,0,0
24.4,31.1,4.8,84.0,72.0,1,1
17.9,21.4,4.2,77.0,88.0,1,1
-5.8,10.7,0.2,92.0,56.0,0,0
13.2,25.9,0.0,74.0,32.0,0,0
19.8,26.7,0.0,83.0,53.0,0,0
-0.5,14.7,0.2,98.0,40.0,0,0
5.5,12.1,7.0,100.0,83.0,1,1
19.7,26.1,0.0,84.0,73.0,0,0
24.9,41.2,0.0,25.0,15.0,0,0
16.6,26.2,0.4,70.0,72.0,0,1
11.2,16.2,6.0,91.0,94.0,1,1
4.4,19.5,0.0,53.0,49.0,0,0
3.2,17.4,3.4,56.0,37.0,1,1
1.3,16.6,0.2,94.0,46.0,0,1
15.2,18.6,36.2,93.0,93.0,1,1
13.4,22.4,1.6,91.0,71.0,1,1
2.8,16.1,0.2,97.0,65.0,0,0
17.0,34.0,0.0,46.0,21.0,0,0
7.7,22.6,0.0,68.0,39.0,0,0
24.1,29.7,4.8,83.0,81.0,1,1
9.1,25.3,0.0,69.0,36.0,0,0
25.5,37.1,0.0,44.0,17.0,0,0
10.5,16.2,0.8,52.0,38.0,0,1
1.2,16.3,0.0,65.0,43.0,0,0
9.8,26.5,0.0,76.0,35.0,0,0
20.9,35.1,0.0,59.0,30.0,0,0
9.0,19.1,0.0,75.0,53.0,0,0
5.8,24.7,0.4,84.0,40.0,0,0
11.1,19.3,3.4,71.0,48.0,1,0
18.9,26.1,1.6,72.0,78.0,1,1
0.9,23.2,0.0,78.0,18.0,0,0
19.6,24.8,0.0,72.0,95.0,0,0
14.2,19.7,0.0,35.0,37.0,0,0
13.7,18.8,1.8,81.0,60.0,1,0
-5.0,-0.3,2.4,98.0,96.0,1,0
9.9,22.3,0.4,68.0,57.0,0,0
15.3,30.0,0.0,48.0,20.0,0,0
18.1,26.6,22.0,71.0,70.0,1,1
21.2,27.6,0.4,68.0,69.0,0,1
13.4,35.0,0.0,46.0,10.0,0,0
9.4,21.9,5.4,92.0,59.0,1,0
8.4,15.6,0.2,80.0,65.0,0,0
9.9,20.4,0.0,61.0,35.0,0,0
18.1,28.1,0.2,78.0,58.0,0,0
5.1,25.9,0.0,33.0,33.0,0,0
9.1,15.7,11.6,81.0,66.0,1,1
17.3,21.1,1.6,75.0,68.0,1,0
6.9,27.6,0.0,43.0,25.0,0,0
0.9,15.4,0.2,99.0,64.0,0,1
8.2,19.4,0.0,51.0,39.0,0,0
14.3,21.3,1.4,97.0,78.0,1,0
13.6,18.7,0.0,68.0,62.0,0,0
27.3,39.7,0.0,32.0,19.0,0,0
12.8,23.9,0.0,69.0,45.0,0,0
11.5,18.3,0.8,83.0,64.0,0,1
1.0,15.7,0.4,99.0,67.0,0,0
6.5,20.4,0.0,70.0,44.0,0,0
17.0,26.0,0.0,55.0,51.0,0,0
3.7,17.9,0.0,69.0,39.0,0,0
7.8,18.1,9.4,82.0,59.0,1,0
15.9,34.2,0.0,29.0,13.0,0,0
7.8,21.5,0.0,99.0,57.0,0,0
6.9,25.5,0.0,55.0,27.0,0,0
7.4,21.5,0.6,50.0,37.0,0,0
8.3,18.4,0.2,79.0,62.0,0,0
10.7,19.8,3.0,75.0,59.0,1,0
18.9,29.4,0.0,54.0,48.0,0,0
8.6,17.1,2.4,67.0,46.0,1,0
12.4,24.8,0.0,71.0,41.0,0,0
5.9,19.9,0.0,43.0,28.0,0,0
14.8,25.6,0.2,62.0,66.0,0,0
6.7,20.4,0.0,54.0,36.0,0,0
8.3,28.6,0.0,41.0,17.0,0,0
10.1,22.6,0.0,57.0,53.0,0,0
6.1,17.0,0.0,52.0,25.0,0,0
13.4,20.2,53.8,94.0,93.0,1,1
2.9,17.3,0.0,46.0,37.0,0,0
19.5,28.5,0.2,84.0,59.0,0,0
3.4,20.4,0.0,87.0,34.0,0,0
12.3,33.8,0.0,72.0,20.0,0,0
2.1,21.2,0.0,78.0,47.0,0,0
-0.1,12.7,0.2,97.0,70.0,0,0
25.1,32.0,0.0,71.0,61.0,0,0
15.2,24.0,1.2,46.0,49.0,1,1
12.6,26.5,0.0,62.0,76.0,0,0
3.0,17.2,0.0,97.0,67.0,0,0
12.9,27.3,0.0,71.0,37.0,0,0
3.3,17.0,0.0,49.0,42.0,0,0
18.5,30.5,0.0,67.0,70.0,0,0
7.2,12.8,0.8,78.0,86.0,0,1
17.0,30.0,0.0,73.0,49.0,0,0
1.3,19.0,0.0,87.0,34.0,0,0
7.6,12.2,0.0,70.0,97.0,0,1
24.5,34.8,15.0,66.0,45.0,1,0
9.4,17.8,0.6,78.0,58.0,0,0
18.0,21.7,0.2,58.0,71.0,0,0
1.0,20.6,0.0,82.0,37.0,0,0
21.1,35.0,0.0,51.0,34.0,0,1
14.5,22.7,17.4,61.0,31.0,1,0
11.8,21.0,0.0,71.0,46.0,0,0
15.0,31.6,4.2,68.0,25.0,1,0
16.6,19.0,36.2,97.0,100.0,1,1
15.0,29.2,0.0,60.0,33.0,0,0
10.1,13.1,5.2,89.0,94.0,1,1
3.0,15.0,0.0,74.0,43.0,0,0
22.6,29.7,0.0,63.0,64.0,0,0
3.0,15.6,0.0,83.0,61.0,0,0
23.4,27.7,0.0,69.0,93.0,0,1
8.6,25.4,0.0,76.0,39.0,0,0
7.9,26.1,0.0,45.0,20.0,0,0
10.2,19.9,7.4,76.0,62.0,1,0
9.1,17.5,0.2,78.0,64.0,0,0
14.3,25.9,0.0,59.0,55.0,0,0
7.2,28.7,0.0,56.0,42.0,0,0
-2.3,2.5,0.0,97.0,85.0,0,0
15.1,37.2,0.0,35.0,19.0,0,0
13.4,29.3,0.0,66.0,38.0,0,0
13.7,26.1,2.6,75.0,26.0,1,0
27.7,32.8,0.0,77.0,65.0,0,0
16.2,34.5,0.0,53.0,10.0,0,0
13.8,20.4,11.8,72.0,45.0,1,1
23.4,31.0,40.6,85.0,76.0,1,1
4.4,12.0,0.0,98.0,82.0,0,0
24.1,32.5,0.0,67.0,56.0,0,0
22.9,29.9,0.0,66.0,65.0,0,0
18.2,22.8,26.8,96.0,93.0,1,1
19.9,22.5,2.8,92.0,81.0,1,1
12.1,17.7,0.0,70.0,83.0,0,1
10.4,22.8,0.0,81.0,57.0,0,0
13.9,19.1,0.0,52.0,57.0,0,0
15.2,23.0,14.6,88.0,75.0,1,0
19.3,23.0,0.0,79.0,59.0,0,0
1.8,23.6,0.0,49.0,23.0,0,0
9.7,23.3,0.0,63.0,39.0,0,0
21.2,28.8,0.2,37.0,33.0,0,0
20.8,30.5,0.0,58.0,49.0,0,0
-1.8,13.4,0.2,99.0,61.0,0,0
